Date	Start time	Leadtext	name	org name	episode nr	Season number	Widescreen (16:9)	Duration (minutes)	Parental rating	B-line	Country of Origin	Production Year	Genre	Synopsis this episode	Synopsis	Cast	Director	Rerun	Unique ID	Last episode this season	HD	House number	Event number	Signing available	Audio description available	Media ID	RMS ID	Whats'On Product Code	Catch-up Days	Preview Days
	12:45		Avrupa'nın Hikayesi	The Story of Europe	1	1	TRUE	65		Almanya, belgesel dizisi, 2017	Germany	2017	Documentary/History	Avrupa'nın Beşikleri. Coğrafyasından çok kültürleriyle tanımlanan bir kıta olan Avrupa, ismini eski Yunan tanrıların kralı Zeus'un Kraliçe Avrupa'yı baştan çıkarmasından almıştır. O noktadan sonra her yol Roma'ya çıkar...	Bu dizi, fiziksel başlangıçlardan, Avrupa kültürü ve dininin evrimine, Avrupa'nın olaylı tarihindeki farklı dönemleri irdeliyor ve kıtanın bugünkü durumuna ve geleceğine cesur bir gözle bakıyor.			FALSE		false	FALSE	50004865	31834898	FALSE	FALSE					
	13:50		Cinayet Haritaları	Murder Maps	2	4	TRUE	55		Birleşik Krallık, belgesel dizisi, 2019	United Kingdom	2019	Documentary	Mary Cotton - Kara Dul. Kara Dul'un hikayesi klasik bir Victoria dönemi cinayet öyküdüsür; Mary Ann Cotton İngiltere boyunca seyahat ederek yalnız erkeklerle evlenmiş, onların sigorta yaptırmaları sağlamış ve sonrasında onları katletmiştir.	Bu drama-belgesel, sizi zaman yolculuğuna çıkarıyor ve tarihin en şok edici, en şaşırtıcı cinayet vakalarına götürüyor. Sunucu Nicholas Day, bizi katilin dünyasına davet ediyor.			FALSE		false	TRUE	51011064	31834899	FALSE	FALSE					
	14:45		Vikinglerin Son Yolculuğu	The Last Journey of the Vikings	2	1	TRUE	60		Danimarka, belgesel dizisi, 2019	Denmark	2019	Belgesel/ Tarih/ Din	Parisde Bir Gün. Vikingler, Frenk imparatorluğunun kıyılarına saldırırken farklı bir direnişle karşılaşırlar; Frank imparatoru Şarlman'ın Hıristiyan topraklarını kafirlere ve korsanlara bırakma gibi bir planı yok.	Fransa ve İngiltere'ye yaptıkları yolculuklardan, Hristiyanlık ile tanışmalarına, Normandiya'nın kuruluşundan 1066 yılındaki Hastings Muharebesine Vikinglerin hayatlarını keşfedin.	Pernilla August	James Velasquez	FALSE		false	TRUE	51011934	31834900	FALSE	FALSE					
	15:45		İmparatorlukların Yükselişi: Osmanlı	Rise of Empires: Ottoman	2	1	TRUE	55		Türkiye, belgesel dizisi, 2020	Turkey	2020	Belgesel/ Tarih	Duvarların İçinden. 6 Nisan 1453: Sultan Mehmet, dünyanın daha önce görmediği bir topçu saldırısı başlattı. Planı, Avrupalılar Romalılara yardım için takviye göndermeden önce şehri ele geçirmektir.	Bu, Sultan II.Mehmet'in ve Osmanlı İmparatorluğunun yükselişinin, Konstantinopolis'in destansı kuşatmasnın ve ardından Mayıs 1453'teki düşüşüyle anlatılan kökeninin hikayesidir.			FALSE		false	TRUE	51011943	31798969	FALSE	FALSE					
	16:40		2. Dünya Savaşı: İmparatorluğun Bedeli	World War II: The Price of Empire	6	1	TRUE	60		İngiltere, belgesel dizisi, 2015	UK	2015	Documentary/War	Utanç Günü. Japon taburları, Güney Vietnam ve Kamboçya'yı kuşatır. Ama savaşı değiştiren gün 7 Aralıktır. 7 Aralık, Japon uçaklarının Pearl Harbour'daki Amerikan Pasifik Filosuna saldırdığı gündür.	Gelişmekte olan bir dünyanın savaş yılları boyunca nasıl tümüyle tekrar inşa edildiğinin hikayesi ekranda. Yeni güçler modern dünyayı yaratmak için güç toplarken geleneksel güçler, kuvvetini yitirdi.			FALSE	2580113	false	FALSE	20240060	31798970	FALSE	FALSE					
	17:40		Teslim Olmaya Geri Sayım	Countdown to Surrender	3	1	TRUE	70		Almanya, belgesel dizisi, 2020	Germany	2020	Belgesel/ Tarih/ Savaş	103. 16 Nisan 1945: Kızıl Ordu Berlin taaruzuna başlar; ilk toplama kampları Britanya ve ABD güçlerin tarafından özgürleştirilmiştir; 8 Mayıs'ta II. Dünya Savaşı Avrupa'da son bulur.	II. Dünya Savaşının son yüz günü; Nazi Almanyasının ve onun kaçınılmaz teslimiyetine doğru istiktatlı çöküşüne doğru gerçekleşen kritik dönüm noktalarını hatırlıyoruz.	Tony Hawkins	Michael Kloft	FALSE		true	TRUE	51011400	31798971	FALSE	FALSE					
	18:50		Savaş Alanları	Battlefields	5	2	TRUE	70		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih	1944: Maquis du Vercors. Genç Fransız erkeklerin zorunlu çalışmadan sığınıp geldiği, Vercors Platosu 1941 yılında Fransız direnişin kalbi haline geldi. Çabaları Haziran 1944'de Nazilerin acımasız bir saldırısı sonucunda son buldu.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.		Serge Tignères	FALSE		false	TRUE	51010687	31798972	FALSE	FALSE					
	20:00		Hristiyanlığın Tarihi	A History of Christianity	3	1	TRUE	70		İngiltere, belgesel dizisi, 2009	United Kingdom	2014	Belgesel/ Tarih/ Din	Ortodoksluk: İmparatorluktan İmparatora. Bu bölümde Doğuda gelişen Ortodoks Hristiyanlık inceleniyor. İlk olarak Rusya ve Balkanlar'da gelişen Ortodoksluğun dünya çapında 150 milyon üyesi bulunmakta.	Küçük bir Yahudi mezhebi nasıl olur da dünyanın en büyük dinine dönüşür? Bu dizide Hıristiyanlığın kökenleri ve Amerika, Afrika, Avrupa ve Asya'ya beklenmedik yayılışını sağlayan unsuru keşfediyoruz.	Diarmaid MacCulloch	Gillian Bancroft	FALSE	2386281	false	FALSE	10046608	31834901	FALSE	FALSE					
	21:10		Savaş Fabrikaları	War Factories	4	2	TRUE	55		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Teknoloji	Kıyamet Fabrikaları. Amerika'nın nükleer silah fabrikalarını kurma yarışının inanılmaz hikayesi.	Savaşı sadece asker sayınızla, generallerinizin akıllı ve savaş stratejinizin cesur olmasıyla değil, yeterli cephane, uçak ve yiyeceklerle kazanabilirsiniz. 2. Dünya Savaşı bir fabrikalar savaşıydı.	John Heffernan	Mike Ibeji	FALSE		false	TRUE	51013074	31798974	FALSE	FALSE					
	22:05		Mısır'ın Kayıp Piramidi	Egypt's Lost Pyramid	0	0	TRUE	55		ABD, belgesel, 2020	United States	2020	Belgesel/ Tarih/ Keşif/ Arkeoloji		Kuzey Mısır'ın çorak çölünde çarpıcı bir keşif yapıldı: mühürlü bir mezar odasına sahip bir piramit. İçerisinde yer alan eşyalar örselenmiş ancak içerisine girildiğine dair bir iz bulunmyor...	Zawe Ashton	Stuart Elliott	FALSE		false	TRUE	51011402	31798975	FALSE	FALSE					
	23:00		2. Dünya Savaşı'nın En Müthiş Olayları - Renkli	Greatest Events of World War II In Colour	1	1	TRUE	65		İngiltere, belgesel dizisi, 2019	United Kingdom	2019	Belgesel/ Tarih	Blitzkrieg. Hitler Polonya'yı işgal edince, İngiltere ve Fransa savaş ilan eder, 1940'ın Mayıs'ında Almanlar, Hollanda ve Belçika'ya saldırır. Wehrmacht ve Luftwaffe güç birliği yapınca, Fransızlar tuzağa düşer.	II. Dünya Savaşının öyküsü, estetik bir şekilde restore edilmiş ve renklendirilmiş görüntülerle, çatışmadaki en önemli on anın ele alınmasıyla anlatılıyor. Hiç görmediğiniz haliyle II. Dünya Savaşı.			FALSE		false	FALSE	51005889	31798976	FALSE	FALSE					
	00:05		Tapınak Şövalyelerinin Gizli Hikayesi	The Secret Story of the Knights Templar	3	1	TRUE	65		Çek Cumhuriyeti, belgesel dizisi, 2019	Czech Republic	2019	Belgesel/ Tarih/ Politika & Güç	Tapınak Şövalyelerinin Gizemli Mirası. Tapınak Şövalyeleri, hem kaleler, köyler ve manastırlarla birlikte görünür hem de Tarikata mensup bireylerin hayatta kaldıklarını iddia eden uzun süreli geleneklerle görünmez bir miras bıraktı.	Ünlü Tapınak Şövalyelerinin aşırı güçlenmesine ve takibdende daha önce görülmemiş bir biçimde nefret ile hedef alınmalarına yol açan gelişmeleri keşfedin.			FALSE		true	TRUE	51010541	31798977	FALSE	FALSE					
	01:10		Gizli Savaş	The Secret War	9	1	TRUE	65		İngiltere, belgesel dizisi, 2011	United Kingdom	2011	Belgesel/ Tarih	İstihabarat Şefi ve Fransız Fiyasko. Fransa'nın işgal mücadelesinin merkezindeki kişi bir kadındı. Yetenekli, titiz ve kendini adamış biri olan Vera Atkins mükemmel bir casustu, gizli kadın ajanlardan oluşan bir ekibin başını çekti.	Üçlü ajan Henri Dericourt ve Tombola Operasyonu hikayeleri de dahil, İkinci Dünya Savaşı sırasında İngiliz istihbaratının bilinmeyen suistimallerinden bazılarını keşfedin.			FALSE		false	FALSE	437138	31798978	FALSE	FALSE					
	02:15		Vikinglerin Son Yolculuğu	The Last Journey of the Vikings	2	1	TRUE	65		Danimarka, belgesel dizisi, 2019	Denmark	2019	Belgesel/ Tarih/ Din	Parisde Bir Gün. Vikingler, Frenk imparatorluğunun kıyılarına saldırırken farklı bir direnişle karşılaşırlar; Frank imparatoru Şarlman'ın Hıristiyan topraklarını kafirlere ve korsanlara bırakma gibi bir planı yok.	Fransa ve İngiltere'ye yaptıkları yolculuklardan, Hristiyanlık ile tanışmalarına, Normandiya'nın kuruluşundan 1066 yılındaki Hastings Muharebesine Vikinglerin hayatlarını keşfedin.	Pernilla August	James Velasquez	FALSE		false	TRUE	51011934	31798979	FALSE	FALSE					
	03:20		İmparatorlukların Yükselişi: Osmanlı	Rise of Empires: Ottoman	2	1	TRUE	50		Türkiye, belgesel dizisi, 2020	Turkey	2020	Belgesel/ Tarih	Duvarların İçinden. 6 Nisan 1453: Sultan Mehmet, dünyanın daha önce görmediği bir topçu saldırısı başlattı. Planı, Avrupalılar Romalılara yardım için takviye göndermeden önce şehri ele geçirmektir.	Bu, Sultan II.Mehmet'in ve Osmanlı İmparatorluğunun yükselişinin, Konstantinopolis'in destansı kuşatmasnın ve ardından Mayıs 1453'teki düşüşüyle anlatılan kökeninin hikayesidir.			FALSE		false	TRUE	51011943	31798980	FALSE	FALSE					
	04:10		2. Dünya Savaşı: İmparatorluğun Bedeli	World War II: The Price of Empire	6	1	TRUE	55		İngiltere, belgesel dizisi, 2015	UK	2015	Documentary/War	Utanç Günü. Japon taburları, Güney Vietnam ve Kamboçya'yı kuşatır. Ama savaşı değiştiren gün 7 Aralıktır. 7 Aralık, Japon uçaklarının Pearl Harbour'daki Amerikan Pasifik Filosuna saldırdığı gündür.	Gelişmekte olan bir dünyanın savaş yılları boyunca nasıl tümüyle tekrar inşa edildiğinin hikayesi ekranda. Yeni güçler modern dünyayı yaratmak için güç toplarken geleneksel güçler, kuvvetini yitirdi.			FALSE	2580113	false	FALSE	20240060	31798981	FALSE	FALSE					
	05:05		Teslim Olmaya Geri Sayım	Countdown to Surrender	3	1	TRUE	55		Almanya, belgesel dizisi, 2020	Germany	2020	Belgesel/ Tarih/ Savaş	103. 16 Nisan 1945: Kızıl Ordu Berlin taaruzuna başlar; ilk toplama kampları Britanya ve ABD güçlerin tarafından özgürleştirilmiştir; 8 Mayıs'ta II. Dünya Savaşı Avrupa'da son bulur.	II. Dünya Savaşının son yüz günü; Nazi Almanyasının ve onun kaçınılmaz teslimiyetine doğru istiktatlı çöküşüne doğru gerçekleşen kritik dönüm noktalarını hatırlıyoruz.	Tony Hawkins	Michael Kloft	FALSE		true	TRUE	51011400	31798982	FALSE	FALSE					
2021-03-26	06:00		Savaş Alanları	Battlefields	5	2	TRUE	60		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih	1944: Maquis du Vercors. Genç Fransız erkeklerin zorunlu çalışmadan sığınıp geldiği, Vercors Platosu 1941 yılında Fransız direnişin kalbi haline geldi. Çabaları Haziran 1944'de Nazilerin acımasız bir saldırısı sonucunda son buldu.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.		Serge Tignères	FALSE		false	TRUE	51010687	31798983	FALSE	FALSE					
	07:00		Müzedeki Gizemler	Mysteries at the Museum	9	12	TRUE	70		Birleşik Krallık, belgesel dizisi, 2016	USA	2016	Belgesel/ Tarih	Tek Boynuzlu Lancelot ve Fazlası. Don Wildman, popüler bir sirkte yer alan mistik bir tek boynuzlunun kökenlerini, kayıp bir ABD politikacısının kafa karıştıran dosyasını ve gezengendeki en ölümcül yaratıklardan birinin saldırısını inceler.	Müzeler geçmişin muhteşem hazinelerini sergiler, her eserin ardında anlatılması gereken bir öykü ve sırlar bulunur - bunlar skandal, gizem, cinayet ve entrika dolu hikayelerdir.	Don Wildman		FALSE		false	TRUE	51007375	31798984	FALSE	FALSE					
	08:10		Tuhaf İcatlar	Wicked Inventions	29	2	TRUE	30		İngiltere, belgesel dizisi, 2016	UK	2016		229. Hoşunuza gitsin, ya da gitmesin, savaş, çatışma ve bilinmeyeni keşfetme ihtiyacı insanın teknolojik ilerlemesinde katalist rolü oynar. Buluşlar, en çok, yokedici güdünün etkisi altındayken yapılır.	Seloteyple, hazır kahvenin ortak noktası ne olabilir? Ya da Kleenex ve GPS Konumlama aygıtının? Şaşırmaya hazırlıklı olun! Bu dizi, en sıradan araçların neden ve nasıl keşfedildiğini ele alıyor.			FALSE		false	FALSE	20301272	31834902	FALSE	FALSE					
	08:40		Talihsiz Hanedanlar	Cursed Bloodlines	10	1	TRUE	25		Kanada, belgesel dizisi, 2017	Canada	2017	Documentary/History	Onassis Laneti. Yeryüzünün en zengin adamlarından Aristotle Onassis zamanında çok kalp kırdı ama hiçbir aşk onu, Jacqueline Kennedy ile yaptığı evlilik kadar ilgi odağı haline getirmedi.	Yüzyıllar boyu süregelen asilzadelerden, milyarder kodamanlara ve ekiplerine, 'Talihsiz Hanedanlar' gerçek yaşamda, nesiller boyu trajik olaylar yaşayan ailelerin tarihi anlarını ekranlara getiriyor.			FALSE		false	FALSE	50008169	31834903	FALSE	FALSE					
	09:05		Yasak Tarih	Forbidden History	10	6	TRUE	55		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Din	Salem Cadı Yargılamaları. Salem cadı yargılamaları, 1692 ve 1693 arasında Massachusetts kolonisinde cadılık ile suçlanan insanların yargılandığı bir dizi duruşmaydı; devlet nihayetinde ölenleri affetti.	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		false	TRUE	51007287	31834904	FALSE	FALSE					
	10:00		Yasak Tarih	Forbidden History	11	6	TRUE	55		Birleşik Krallık, belgesel dizisi, 2020	United Kingdom	2020	Belgesel/ Tarih/ Din	Musa'nın Gizli Hayatı. Bir çok tarihçi İncil'de yer alan Musa'nın gerçekte de yaşamış olduğuna inanır - Musa'nın firavun Akhenaten ile şaşırtıcı benzerlikleri sadece bir rastlantıdan fazlası olabilir mi?	Bu dizi, savaş zamanı sırlarının, kaybolan medeniyetlerin, tarihi röliklerin, uzun süre inanılmış olan komplo teorilerinin, müthiş hazineler hakkındaki tarihçelerin inanılmaz öykülerinden oluşuyor.			FALSE		true	TRUE	51007288	31834905	FALSE	FALSE					
	10:55		Deşifre Hazineler	Treasures Decoded	2	2	TRUE	60		Birleşik Krallık, belgesel serisi, 2014	United Kingdom	2014	Belgesel/ Tarih/ Arkeoloji/ Gezi	Paskalya Adası Kafaları. Dünyanın en farkedilebilir heykellerinin gizemleri çözülüyor: Paskalya Adasındaki binlerce dev taş kafalar nasıl yapıldı, neden yapıldı ve ada halkı bir tanesi hariç neden hepsini indirdi?	Dünyanın en büyük hazinelerinin dikkat çekici gizemlerini keşfedin; bir bilim insanları ekibi her bir nesneyi, son teknoloji adli tıp dahil çeşitli yeni tekniklerle inceliyor.			FALSE		false	FALSE	51007082	31834906	FALSE	FALSE					
	11:55		Mısır'ın Kayıp Piramidi	Egypt's Lost Pyramid	0	0	TRUE	60		ABD, belgesel, 2020	United States	2020	Belgesel/ Tarih/ Keşif/ Arkeoloji		Kuzey Mısır'ın çorak çölünde çarpıcı bir keşif yapıldı: mühürlü bir mezar odasına sahip bir piramit. İçerisinde yer alan eşyalar örselenmiş ancak içerisine girildiğine dair bir iz bulunmyor...	Zawe Ashton	Stuart Elliott	FALSE		false	TRUE	51011402	31834907	FALSE	FALSE					
	12:55		Sonsuz Pompei	Eternal Pompeii	0	0	TRUE	60		Almanya, belgesel, 2019	Germany	2019	Belgesel/ Tarih/ Arkeoloji		Pompei'nin yıkımı insanlık tarihinde büyük bir felaketti; yıkılan bölgenin yeniden inşasından Roma imparatoru Titus'un kriz yönetimine kadar fekalet sonrasında nelerin yaşandığını öğreniyoruz.	Colin Solman	Sabine Bier	FALSE		false	TRUE	51012711	31834908	FALSE	FALSE					
	13:55		Cinayet Haritaları	Murder Maps	3	4	TRUE	55		Birleşik Krallık, belgesel dizisi, 2019	United Kingdom	2019	Documentary	Buck Ruxton - Testere Cinayetleri. Dr. Ruxton Hindistan doğumlu bir hekimdi; sakin bir yaşamı vardı ancak şiddetli bir kıskançlık yaşadı. Yıllarca eşini sadakatsizlikle suçladı ancak 1935 yılında kıskançlığı onu tamamen esir almıştı.	Bu drama-belgesel, sizi zaman yolculuğuna çıkarıyor ve tarihin en şok edici, en şaşırtıcı cinayet vakalarına götürüyor. Sunucu Nicholas Day, bizi katilin dünyasına davet ediyor.			FALSE		false	TRUE	51011065	31834909	FALSE	FALSE					
	14:50		Vikinglerin Son Yolculuğu	The Last Journey of the Vikings	3	1	TRUE	65		Danimarka, belgesel dizisi, 2019	Denmark	2019	Belgesel/ Tarih/ Din	Güzel Memleket. 9. yüzyılın sonlarında Vikingler Francia'ya geri döndü; Diplomasi ve siyasi evlilikler sayesinde Vikingler, Frenk toplumuna giderek daha fazla asimile oluyor ve hatta Hıristiyanlığa dönüşüyor.	Fransa ve İngiltere'ye yaptıkları yolculuklardan, Hristiyanlık ile tanışmalarına, Normandiya'nın kuruluşundan 1066 yılındaki Hastings Muharebesine Vikinglerin hayatlarını keşfedin.	Pernilla August	James Velasquez	FALSE		false	TRUE	51011935	31834910	FALSE	FALSE					
	15:55		İmparatorlukların Yükselişi: Osmanlı	Rise of Empires: Ottoman	3	1	TRUE	50		Türkiye, belgesel dizisi, 2020	Turkey	2020	Belgesel/ Tarih	Haliç'e Doğru. Marmara Denizi'ndeki destansı bir deniz savaşında Cenevizliler, devasa bir dökme demir zincirle korunan korunaklı bir liman olan Haliç'in içine kaçmadan önce Osmanlıları yener.	Bu, Sultan II.Mehmet'in ve Osmanlı İmparatorluğunun yükselişinin, Konstantinopolis'in destansı kuşatmasnın ve ardından Mayıs 1453'teki düşüşüyle anlatılan kökeninin hikayesidir.			FALSE		false	TRUE	51011944	31834911	FALSE	FALSE					
	16:45		2. Dünya Savaşı: İmparatorluğun Bedeli	World War II: The Price of Empire	7	1	TRUE	65		İngiltere, belgesel dizisi, 2015	UK	2015	Documentary/War	Dönüş Noktası. Japonların Doğuda savaşı kızıştırmaları son derece etkili olur ancak başarılarına rağmen kaçınılmaz yenilgilerini görmek mümkündür. Çünkü ABD'nin askeri gücünü kışkırtmışlardır.	Gelişmekte olan bir dünyanın savaş yılları boyunca nasıl tümüyle tekrar inşa edildiğinin hikayesi ekranda. Yeni güçler modern dünyayı yaratmak için güç toplarken geleneksel güçler, kuvvetini yitirdi.			FALSE	2580113	false	FALSE	20240061	31834912	FALSE	FALSE					
	17:50		Nazi Projesi	Project Nazi	1	1	TRUE	65		Almanya, belgesel dizisi, 2017	Germany	2017	Documentary/History/War	Güç İçin Tasarım. Başarısız bir sanatçının liderliğindeki küçük ve aşırı bir siyasi parti, halkı  ona gücü teslim etmesine nasıl ikna etti?	Bu dizi, Almanlar'ın Nazizm'e destek vermeleri için, mükemmel tasarımın ikna gücü, parlak mühendislik ve sinsi propoganda yoluyla nasıl baştan çıkarıldıklarını ele alıyor.			FALSE		false	FALSE	50004858	31834913	FALSE	FALSE					
	18:55		Savaş Alanları	Battlefields	6	2	TRUE	70		Fransa, belgesel dizisi, 2019	France	2019	Belgesel/ Tarih	Komando Kieffer. 6 Haziran 1944: Komutan Philippe Kieffer önderliğindeki Fransız askerleri Sword Sahiline indiler;  1. Özel Hizmet Tugayının Overlord Harekatına katılan tek Fransız askerleriydiler.	Bir savaşta yaşanan zafer ya da yenilginin nedenleri gizemli ve tartışmalıdır, bu dizi yirminci yüzyılın büyük çatışması etrafındaki gizemi örten perdeyi aralıyor.			FALSE		false	TRUE	51010688	31834914	FALSE	FALSE					
